Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,location,timestamp,tweet,tiny_tweet,tokens,stems,score
89617,89617,89617,"[,]",2020-05-12 00:03:25+00:00,Por favor rompan la cuarentena así contagian a los que salen a las 21 a gritar por la ventana y se mueren,favor rompan cuarentena contagian salen gritar ventana mueren,"['favor', 'rompan', 'cuarentena', 'contagian', 'salen', 'gritar', 'ventana', 'mueren']","['favor', 'romp', 'cuarenten', 'contagi', 'sal', 'grit', 'ventan', 'muer']",0
89714,89714,89714,"[,]",2020-05-12 00:06:11+00:00,"Mi mama se piensa que no salgo a ponerla por la cuarentena jajaja , nou sandra es que no tengo donde ir a ponerla:(",mama piensa salgo ponerla cuarentena jajaja sandra tengo donde ponerla,"['mama', 'piensa', 'salgo', 'ponerla', 'cuarentena', 'jajaja', 'sandra', 'tengo', 'donde', 'ponerla']","['mam', 'piens', 'salg', 'pon', 'cuarenten', 'jajaj', 'sandr', 'teng', 'dond', 'pon']",1
89843,89843,89843,"[,]",2020-05-12 00:10:12+00:00,"@BancoCentral_AR Bueee, tampoco tanta creatividad! La cuarentena los pone muy creativos!🤦 A volar mí amor. Vamos a volar mí amor..🎶🎶",Bueee tampoco tanta creatividad cuarentena pone creativos volar amor Vamos volar amor,"['bueee', 'tampoco', 'tanta', 'creatividad', 'cuarentena', 'pone', 'creativos', 'volar', 'amor', 'vamos', 'volar', 'amor']","['buee', 'tampoc', 'tant', 'creativ', 'cuarenten', 'pon', 'creativ', 'vol', 'amor', 'vam', 'vol', 'amor']",1
89874,89874,89874,"[,]",2020-05-12 00:11:18+00:00,@AddisonM__ Dale! Aunque creo que la TBC de alguna manera impide el ingreso del virus o algo así...,Dale Aunque creo alguna manera impide ingreso virus algo,"['dale', 'aunque', 'creo', 'alguna', 'manera', 'impide', 'ingreso', 'virus', 'algo']","['dal', 'aunqu', 'cre', 'algun', 'maner', 'impid', 'ingres', 'virus', 'algo']",1
90021,90021,90021,"[,]",2020-05-12 00:16:32+00:00,"Haber empezado a mirar realitys chilenos es lo mejor de mi cuarentena, sin dudaaaas",Haber empezado mirar realitys chilenos mejor cuarentena dudaaaas,"['haber', 'empezado', 'mirar', 'realitys', 'chilenos', 'mejor', 'cuarentena', 'dudaaaas']","['hab', 'empez', 'mir', 'realitys', 'chilen', 'mejor', 'cuarenten', 'dudaa']",2
90068,90068,90068,"[,]",2020-05-12 00:17:59+00:00,@MariaLiaLopez2 Desaparece para fin de cuarentena.,Desaparece para cuarentena,"['desaparece', 'para', 'cuarentena']","['desaparec', 'par', 'cuarenten']",1
90138,90138,90138,"[,]",2020-05-12 00:19:40+00:00,"@osvaldobazan Te muestra como interactuar con su hijo en cuarentena, dónde ves lo malo?",muestra como interactuar hijo cuarentena malo,"['muestra', 'como', 'interactuar', 'hijo', 'cuarentena', 'malo']","['muestr', 'com', 'interactu', 'hij', 'cuarenten', 'mal']",1
90143,90143,90143,"[,]",2020-05-12 00:19:55+00:00,re f porq cumplo en cuarentena,porq cumplo cuarentena,"['porq', 'cumplo', 'cuarentena']","['porq', 'cumpl', 'cuarenten']",1
90148,90148,90148,"[,]",2020-05-12 00:20:01+00:00,Ojala me hubiese tocado la cuarentena en la secundaria cuando no tenía amigos así no extrañaba a nadie,Ojala hubiese tocado cuarentena secundaria cuando amigos extra nadie,"['ojala', 'hubiese', 'tocado', 'cuarentena', 'secundaria', 'cuando', 'amigos', 'extra', 'nadie']","['ojal', 'hub', 'toc', 'cuarenten', 'secundari', 'cuand', 'amig', 'extra', 'nadi']",0
90190,90190,90190,"[,]",2020-05-12 00:21:10+00:00,@LaVidaYElCanto No nos igualaba un catzo este virus.,igualaba catzo este virus,"['igualaba', 'catzo', 'este', 'virus']","['igual', 'catz', 'este', 'virus']",1
90200,90200,90200,"[,]",2020-05-12 00:21:42+00:00,OK. Me hablo un noviesito del 2010 por Messenger. Lo que hace la cuarentena. #boyfriend #gay,hablo noviesito Messenger hace cuarentena #boyfriend #gay,"['hablo', 'noviesito', 'messenger', 'hace', 'cuarentena', '#boyfriend', '#gay']","['habl', 'noviesit', 'messeng', 'hac', 'cuarenten', '#boyfriend', '#gay']",1
90232,90232,90232,"[,]",2020-05-12 00:23:00+00:00,"Día 53 de cuarentena y todavia no se que cara poner cuando me toman la fiebre, esto es peor que el cumpleaños feliz 🙆🏽‍♀️",cuarentena todavia cara poner cuando toman fiebre esto peor cumplea feliz,"['cuarentena', 'todavia', 'cara', 'poner', 'cuando', 'toman', 'fiebre', 'esto', 'peor', 'cumplea', 'feliz']","['cuarenten', 'todavi', 'car', 'pon', 'cuand', 'tom', 'fiebr', 'esto', 'peor', 'cumple', 'feliz']",1
90357,90357,90357,"[,]",2020-05-12 00:27:28+00:00,@abrilsolgarcia te extraño amiga rompamos la cuarentena 😭,extra amiga rompamos cuarentena,"['extra', 'amiga', 'rompamos', 'cuarentena']","['extra', 'amig', 'romp', 'cuarenten']",0
90387,90387,90387,"[,]",2020-05-12 00:28:04+00:00,Me enoja mucho la estupidez de la gente que rompe la cuarentena y minimiza tanto todo dios,enoja mucho estupidez gente rompe cuarentena minimiza tanto todo dios,"['enoja', 'mucho', 'estupidez', 'gente', 'rompe', 'cuarentena', 'minimiza', 'tanto', 'todo', 'dios']","['enoj', 'much', 'estupidez', 'gent', 'romp', 'cuarenten', 'minimiz', 'tant', 'tod', 'dios']",0
90421,90421,90421,"[,]",2020-05-12 00:29:10+00:00,"Agradecido realmente de pasar la cuarentena con bren, te amo amour💕",Agradecido realmente pasar cuarentena bren amour,"['agradecido', 'realmente', 'pasar', 'cuarentena', 'bren', 'amour']","['agradec', 'realment', 'pas', 'cuarenten', 'bren', 'amour']",1
90429,90429,90429,"[,]",2020-05-12 00:29:22+00:00,@TomyPoustis19 Ya estoy atr bien recuperado de la lesión y tenemos contrincantes para cuando se termine la cuarentena 😉,estoy bien recuperado lesi tenemos contrincantes para cuando termine cuarentena,"['estoy', 'bien', 'recuperado', 'lesi', 'tenemos', 'contrincantes', 'para', 'cuando', 'termine', 'cuarentena']","['estoy', 'bien', 'recuper', 'lesi', 'ten', 'contrinc', 'par', 'cuand', 'termin', 'cuarenten']",0
90445,90445,90445,"[,]",2020-05-12 00:29:44+00:00,A partir de hoy mi cuarentena va a ser 40 veces mejor,partir cuarentena veces mejor,"['partir', 'cuarentena', 'veces', 'mejor']","['part', 'cuarenten', 'vec', 'mejor']",2
90542,90542,90542,"[,]",2020-05-12 00:32:52+00:00,ei boluditos no termino la cuarentena,boluditos termino cuarentena,"['boluditos', 'termino', 'cuarentena']","['boludit', 'termin', 'cuarenten']",1
90674,90674,90674,"[,]",2020-05-12 00:36:52+00:00,@canelonlover La cuarentena nos va a sacar buenas,cuarentena sacar buenas,"['cuarentena', 'sacar', 'buenas']","['cuarenten', 'sac', 'buen']",1
90744,90744,90744,"[,]",2020-05-12 00:39:01+00:00,Vamos a vernos mejorrrr @ayluvillalbbba rompamos cuarentena,Vamos vernos mejorrrr rompamos cuarentena,"['vamos', 'vernos', 'mejorrrr', 'rompamos', 'cuarentena']","['vam', 'vern', 'mejorrrr', 'romp', 'cuarenten']",1
90790,90790,90790,"[,]",2020-05-12 00:40:23+00:00,Día de cuarentena: 53 Dólar oficial: 69.75 Dólar blue: 125  🙂,cuarentena oficial blue,"['cuarentena', 'oficial', 'blue']","['cuarenten', 'oficial', 'blu']",1
90902,90902,90902,"[,]",2020-05-12 00:44:27+00:00,Ni en cuarentena me calmo.,cuarentena calmo,"['cuarentena', 'calmo']","['cuarenten', 'calm']",1
91016,91016,91016,"[,]",2020-05-12 00:47:32+00:00,"Volver a la oficina o seguir en home office, bueno prefiero volver a la oficina. La cuarentena me tiene podrido",Volver oficina seguir home office bueno prefiero volver oficina cuarentena tiene podrido,"['volver', 'oficina', 'seguir', 'home', 'office', 'bueno', 'prefiero', 'volver', 'oficina', 'cuarentena', 'tiene', 'podrido']","['volv', 'oficin', 'segu', 'hom', 'offic', 'buen', 'prefier', 'volv', 'oficin', 'cuarenten', 'tien', 'podr']",2
91062,91062,91062,"[,]",2020-05-12 00:48:50+00:00,Los bomberos están trabajando más ahora en cuarentena que en la vida normal,bomberos trabajando ahora cuarentena vida normal,"['bomberos', 'trabajando', 'ahora', 'cuarentena', 'vida', 'normal']","['bomber', 'trabaj', 'ahor', 'cuarenten', 'vid', 'normal']",1
91155,91155,91155,"[,]",2020-05-12 00:51:10+00:00,@horaciorlarreta se olvidaron de los barrios marginales y seguimos en cuarentena y sin trabajar,olvidaron barrios marginales seguimos cuarentena trabajar,"['olvidaron', 'barrios', 'marginales', 'seguimos', 'cuarentena', 'trabajar']","['olvid', 'barri', 'marginal', 'segu', 'cuarenten', 'trabaj']",1
91181,91181,91181,"[,]",2020-05-12 00:51:45+00:00,Como pasar el tiempo en cuarentena: entra a gente de cerri y ponete a leer los comentarios de las publicaciones,Como pasar tiempo cuarentena entra gente cerri ponete leer comentarios publicaciones,"['como', 'pasar', 'tiempo', 'cuarentena', 'entra', 'gente', 'cerri', 'ponete', 'leer', 'comentarios', 'publicaciones']","['com', 'pas', 'tiemp', 'cuarenten', 'entra', 'gent', 'cerri', 'ponet', 'leer', 'comentari', 'public']",1
91213,91213,91213,"[,]",2020-05-12 00:52:51+00:00,Esta cuarentena es una buena oportunidad para ver partidos viejos del Barcelona y tratar de entender de que carajo jugaba Fábregas.,Esta cuarentena buena oportunidad para partidos viejos Barcelona tratar entender carajo jugaba bregas,"['esta', 'cuarentena', 'buena', 'oportunidad', 'para', 'partidos', 'viejos', 'barcelona', 'tratar', 'entender', 'carajo', 'jugaba', 'bregas']","['esta', 'cuarenten', 'buen', 'oportun', 'par', 'part', 'viej', 'barcelon', 'trat', 'entend', 'caraj', 'jug', 'breg']",2
91258,91258,91258,"[,]",2020-05-12 00:54:26+00:00,Che qué onda la gente que se queja de lo larga que se está haciendo la cuarentena pero no la está respetando¿¿¿¿????,onda gente queja larga haciendo cuarentena pero respetando,"['onda', 'gente', 'queja', 'larga', 'haciendo', 'cuarentena', 'pero', 'respetando']","['onda', 'gent', 'quej', 'larg', 'hac', 'cuarenten', 'per', 'respet']",0
91263,91263,91263,"[,]",2020-05-12 00:54:32+00:00,Necesito que se extienda un poco el horario o vacaciones de la cuarentena! #Harta,Necesito extienda poco horario vacaciones cuarentena #Harta,"['necesito', 'extienda', 'poco', 'horario', 'vacaciones', 'cuarentena', '#harta']","['necesit', 'extiend', 'poc', 'horari', 'vacacion', 'cuarenten', '#hart']",0
91435,91435,91435,"[,]",2020-05-12 00:59:48+00:00,Me di cuenta de que la cuarentena me está poniendo mas sentimental jajajajaja,cuenta cuarentena poniendo sentimental jajajajaja,"['cuenta', 'cuarentena', 'poniendo', 'sentimental', 'jajajajaja']","['cuent', 'cuarenten', 'pon', 'sentimental', 'jajajajaj']",1
91515,91515,91515,"[,]",2020-05-12 01:01:49+00:00,La desvinculación de vettel con ferrari fue lo mejor de la cuarentena.,desvinculaci vettel ferrari mejor cuarentena,"['desvinculaci', 'vettel', 'ferrari', 'mejor', 'cuarentena']","['desvinculaci', 'vettel', 'ferrari', 'mejor', 'cuarenten']",2
91577,91577,91577,"[,]",2020-05-12 01:03:51+00:00,@pity_rodrigueez Ando en modo reposo jajajaja  # cuarentena,Ando modo reposo jajajaja cuarentena,"['ando', 'modo', 'reposo', 'jajajaja', 'cuarentena']","['ando', 'mod', 'repos', 'jajajaj', 'cuarenten']",1
91581,91581,91581,"[,]",2020-05-12 01:03:56+00:00,Naguebona y yo perdí 3 meses en cuarentena tragando como cerdooooo,Naguebona perd meses cuarentena tragando como cerdooooo,"['naguebona', 'perd', 'meses', 'cuarentena', 'tragando', 'como', 'cerdooooo']","['naguebon', 'perd', 'mes', 'cuarenten', 'trag', 'com', 'cerdoooo']",0
91606,91606,91606,"[,]",2020-05-12 01:04:44+00:00,La Cuarentena Esta Pegando Fuerte😞,Cuarentena Esta Pegando Fuerte,"['cuarentena', 'esta', 'pegando', 'fuerte']","['cuarenten', 'esta', 'peg', 'fuert']",0
91616,91616,91616,"[,]",2020-05-12 01:05:03+00:00,"@CarlySignorelli Sí nueva modalidad, en tiempos del Corona Virus, te enganchan X teléfono! 🙄🙄🙄",nueva modalidad tiempos Corona Virus enganchan fono,"['nueva', 'modalidad', 'tiempos', 'corona', 'virus', 'enganchan', 'fono']","['nuev', 'modal', 'tiemp', 'coron', 'virus', 'enganch', 'fon']",1
91626,91626,91626,"[,]",2020-05-12 01:05:13+00:00,Así es..hospitales vacíos..y no te atienden porque no tenés Corona..vergonzoso..idea de quién??,hospitales atienden porque Corona vergonzoso idea,"['hospitales', 'atienden', 'porque', 'corona', 'vergonzoso', 'idea']","['hospital', 'atiend', 'porqu', 'coron', 'vergonz', 'ide']",1
91789,91789,91789,"[,]",2020-05-12 01:10:51+00:00,Avisen si se levanto la cuarentena que estoy encerrado hace 55 dias masomenos,Avisen levanto cuarentena estoy encerrado hace dias masomenos,"['avisen', 'levanto', 'cuarentena', 'estoy', 'encerrado', 'hace', 'dias', 'masomenos']","['avis', 'levant', 'cuarenten', 'estoy', 'encerr', 'hac', 'dias', 'masomen']",0
91790,91790,91790,"[,]",2020-05-12 01:10:52+00:00,Ya sabes a donde podemos ir después de la cuarentena,sabes donde podemos despu cuarentena,"['sabes', 'donde', 'podemos', 'despu', 'cuarentena']","['sab', 'dond', 'pod', 'despu', 'cuarenten']",1
91828,91828,91828,"[,]",2020-05-12 01:12:22+00:00,Siento que estoy haciendo la cuarentena al reverendo pedo,Siento estoy haciendo cuarentena reverendo pedo,"['siento', 'estoy', 'haciendo', 'cuarentena', 'reverendo', 'pedo']","['sient', 'estoy', 'hac', 'cuarenten', 'reverend', 'ped']",0
91838,91838,91838,"[,]",2020-05-12 01:12:39+00:00,@Marcelo90238813 @martindepemdp @mountainwinter7 @karymacrista Creo que el peor  la ignorancia  es peor virus  .,Creo peor ignorancia peor virus,"['creo', 'peor', 'ignorancia', 'peor', 'virus']","['cre', 'peor', 'ignor', 'peor', 'virus']",1
91863,91863,91863,"[,]",2020-05-12 01:13:25+00:00,"En esta cuarentena adquirí un extraño hábito, el de levantarme a las 4 de la mañana todo fisura y zombi a comer dulce de leche.",esta cuarentena adquir extra bito levantarme todo fisura zombi comer dulce leche,"['esta', 'cuarentena', 'adquir', 'extra', 'bito', 'levantarme', 'todo', 'fisura', 'zombi', 'comer', 'dulce', 'leche']","['esta', 'cuarenten', 'adqu', 'extra', 'bit', 'levant', 'tod', 'fisur', 'zombi', 'com', 'dulc', 'lech']",0
91922,91922,91922,"[,]",2020-05-12 01:15:09+00:00,"Cuarentena, día 56: las discusiones que está teniendo tw hoy me las voy a saltear de pe a pa porque tuve un buen día.",Cuarentena discusiones teniendo saltear porque tuve buen,"['cuarentena', 'discusiones', 'teniendo', 'saltear', 'porque', 'tuve', 'buen']","['cuarenten', 'discusion', 'ten', 'salt', 'porqu', 'tuv', 'buen']",2
91977,91977,91977,"[,]",2020-05-12 01:16:56+00:00,bueno recién en el día 52 de cuarentena me hice algo en el pelo.  me lo corté? nop ME LO TEÑÍ DE VIOLETA mi yo quinceañera esta feliz.,bueno reci cuarentena hice algo pelo cort VIOLETA quincea esta feliz,"['bueno', 'reci', 'cuarentena', 'hice', 'algo', 'pelo', 'cort', 'violeta', 'quincea', 'esta', 'feliz']","['buen', 'reci', 'cuarenten', 'hic', 'algo', 'pel', 'cort', 'violet', 'quince', 'esta', 'feliz']",2
91987,91987,91987,"[,]",2020-05-12 01:17:14+00:00,@castellimo Bueno pero no avises....vas a romper la cuarentena 😂😂😂😂,Bueno pero avises romper cuarentena,"['bueno', 'pero', 'avises', 'romper', 'cuarentena']","['buen', 'per', 'avis', 'romp', 'cuarenten']",1
92100,92100,92100,"[,]",2020-05-12 01:20:40+00:00,@CableFibertel servicio cortado en cuarentena zona Villa Luro. Qué anda pasando?,servicio cortado cuarentena zona Villa Luro anda pasando,"['servicio', 'cortado', 'cuarentena', 'zona', 'villa', 'luro', 'anda', 'pasando']","['servici', 'cort', 'cuarenten', 'zon', 'vill', 'lur', 'anda', 'pas']",1
92213,92213,92213,"[,]",2020-05-12 01:23:55+00:00,@ElGeorgeHarris @ElGeorgeHarris  eres el mejor...tontos los que se ofenden por tus chistes. Creamos que es efecto cuarentena jajajajajaja,eres mejor tontos ofenden chistes Creamos efecto cuarentena jajajajajaja,"['eres', 'mejor', 'tontos', 'ofenden', 'chistes', 'creamos', 'efecto', 'cuarentena', 'jajajajajaja']","['eres', 'mejor', 'tont', 'ofend', 'chist', 'cre', 'efect', 'cuarenten', 'jajajajajaj']",2
92468,92468,92468,"[,]",2020-05-12 01:32:23+00:00,Que seria de mi cuarentena sin los vídeos de Guido,seria cuarentena deos Guido,"['seria', 'cuarentena', 'deos', 'guido']","['seri', 'cuarenten', 'deos', 'guid']",1
92495,92495,92495,"[,]",2020-05-12 01:33:14+00:00,"no se que sería de mi sin marihuana en cuarentena, creo que ya estaría muerto",marihuana cuarentena creo estar muerto,"['marihuana', 'cuarentena', 'creo', 'estar', 'muerto']","['marihuan', 'cuarenten', 'cre', 'estar', 'muert']",0
92550,92550,92550,"[,]",2020-05-12 01:34:57+00:00,@Monitasuarez3 Yo no sé cómo mierda hace @PedroCetera para violar la cuarentena tan lejos,mierda hace para violar cuarentena lejos,"['mierda', 'hace', 'para', 'violar', 'cuarentena', 'lejos']","['mierd', 'hac', 'par', 'viol', 'cuarenten', 'lej']",0
92749,92749,92749,"[,]",2020-05-12 01:42:00+00:00,@dannymiche Moraleja de la cuarentena... todos quieren ser famosos. Más proyectos y menos LIVE.,Moraleja cuarentena todos quieren famosos proyectos menos LIVE,"['moraleja', 'cuarentena', 'todos', 'quieren', 'famosos', 'proyectos', 'menos', 'live']","['moralej', 'cuarenten', 'tod', 'quier', 'famos', 'proyect', 'men', 'liv']",0
93032,93032,93032,"[,]",2020-05-12 01:50:05+00:00,De paso cuento que el otro día @ArmoniaSomers hizo los falafel de @paulina_cocina y fue una de las cenas más ricas de la cuarentena,paso cuento otro hizo falafel cenas ricas cuarentena,"['paso', 'cuento', 'otro', 'hizo', 'falafel', 'cenas', 'ricas', 'cuarentena']","['pas', 'cuent', 'otro', 'hiz', 'falafel', 'cen', 'ric', 'cuarenten']",1
93083,93083,93083,"[,]",2020-05-12 01:51:31+00:00,La cuarentena los vuelve estupidos,cuarentena vuelve estupidos,"['cuarentena', 'vuelve', 'estupidos']","['cuarenten', 'vuelv', 'estup']",1
93103,93103,93103,"[,]",2020-05-12 01:52:11+00:00,"@NanoArte75 Se sabe que cuanta más exposición al virus, mayor carga viral. Y a mayor carga viral peor pronóstico.",sabe cuanta exposici virus mayor carga viral mayor carga viral peor pron stico,"['sabe', 'cuanta', 'exposici', 'virus', 'mayor', 'carga', 'viral', 'mayor', 'carga', 'viral', 'peor', 'pron', 'stico']","['sab', 'cuant', 'exposici', 'virus', 'mayor', 'carg', 'viral', 'mayor', 'carg', 'viral', 'peor', 'pron', 'stic']",1
93216,93216,93216,"[,]",2020-05-12 01:55:17+00:00,Mejor serie para ver y levantar en ánimo en la cuarentena . También sumo a @nbcbrooklyn99 ✌️,Mejor serie para levantar nimo cuarentena Tambi sumo,"['mejor', 'serie', 'para', 'levantar', 'nimo', 'cuarentena', 'tambi', 'sumo']","['mejor', 'seri', 'par', 'levant', 'nim', 'cuarenten', 'tambi', 'sum']",2
93438,93438,93438,"[,]",2020-05-12 02:01:27+00:00,@caromarafioti En la cuarentena sucede cualq cosa,cuarentena sucede cualq cosa,"['cuarentena', 'sucede', 'cualq', 'cosa']","['cuarenten', 'suced', 'cualq', 'cos']",1
93540,93540,93540,"[,]",2020-05-12 02:04:47+00:00,Yo dia 50 de cuarentena haciendo yoga por YouTube.,cuarentena haciendo yoga YouTube,"['cuarentena', 'haciendo', 'yoga', 'youtube']","['cuarenten', 'hac', 'yog', 'youtub']",1
93583,93583,93583,"[,]",2020-05-12 02:06:24+00:00,"Amo esta carrera, pero que ganas de tirar todo al carajo por este virus de mierda",esta carrera pero ganas tirar todo carajo este virus mierda,"['esta', 'carrera', 'pero', 'ganas', 'tirar', 'todo', 'carajo', 'este', 'virus', 'mierda']","['esta', 'carrer', 'per', 'gan', 'tir', 'tod', 'caraj', 'este', 'virus', 'mierd']",0
93620,93620,93620,"[,]",2020-05-12 02:07:21+00:00,Planazo de cuarentena que te llegue una invitación,Planazo cuarentena llegue invitaci,"['planazo', 'cuarentena', 'llegue', 'invitaci']","['planaz', 'cuarenten', 'lleg', 'invitaci']",1
